199,BIK,CYP,2,left,'{"SN":"8","TL":null,"GN":null,"GX":"8"}','2023/03/20 13:32'
200,BIP,NVH,1,right,'{"SN":"5","TL":null,"GN":null,"GX":"5"}','2023/03/20 13:32'
201,BIP,SEF,1,left,'{"SN":"5","TL":null,"GN":null,"GX":"5"}','2023/03/20 13:32'
202,BTE,WLS,1,left,'{"SN":"7","TL":null,"GN":null,"GX":"7"}','2023/03/20 13:32'
203,BTE,SDN,1,right,'{"SN":"7","TL":null,"GN":null,"GX":"7"}','2023/03/20 13:32'
204,BTE,WLS,2,right,'{"SN":"7","TL":null,"GN":null,"GX":"7"}','2023/03/20 13:32'
205,BTE,SDN,2,left,'{"SN":"7","TL":null,"GN":null,"GX":"7"}','2023/03/20 13:32'
206,BOG,BAA,1,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
207,BOG,BAA,2,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
208,BOG,BAA,3,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
209,BOG,BAA,4,right,'{"SN":"4"TL":null,"GN":null,"GX":"4"}','2023/03/20 13:32'
210,BOH,FSB,1,right,'{"SN":"7","TL":null,"GN":null,"GX":"7"}','2023/03/20 13:32'
211,BOH,NUT,1,left,'{"SN":"7","TL":null,"GN":null,"GX":"7"}','2023/03/20 13:32'
212,BOH,FSB,2,left,'{"SN":"7","TL":null,"GN":null,"GX":"7"}','2023/03/20 13:32'
213,BOH,NUT,2,right,'{"SN":"7","TL":null,"GN":null,"GX":"7"}','2023/03/20 13:32'
214,BOP,AAP,1,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
215,BOP,PAL,1,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
216,BOP,AAP,2,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
217,BOP,PAL,2,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
218,BXW,LHD,1,right,'{"SN":"10","TL":null,"GN":null,"GX":"10"}','2023/03/20 13:32'
